iter	Accuracy	Logloss
1005	0.8314639057	0.3522889273
1006	0.8314639057	0.3522518299
1007	0.8316077078	0.3522030392
1008	0.8316077078	0.3521676577
1009	0.8316077078	0.3520911247
1010	0.8316077078	0.3520336294
1011	0.8314639057	0.3519387678
1012	0.8316077078	0.3518761747
1013	0.8316077078	0.3518061379
1014	0.8316077078	0.3517661055
1015	0.8313201035	0.3517094652
1016	0.8317515099	0.3516330364
1017	0.8317515099	0.3515954477
1018	0.8317515099	0.3515450254
1019	0.8317515099	0.351504431
1020	0.8317515099	0.3514660837
1021	0.8313201035	0.3513775819
1022	0.8313201035	0.3513300297
1023	0.8313201035	0.3512873836
1024	0.8313201035	0.3512364131
1025	0.8313201035	0.3512021435
1026	0.8313201035	0.3511359532
1027	0.8311763014	0.3511041454
1028	0.8313201035	0.3510213814
1029	0.8313201035	0.3509559441
1030	0.8313201035	0.3509194003
1031	0.8313201035	0.3508387996
1032	0.8317515099	0.3507566822
1033	0.8317515099	0.3507226157
1034	0.8316077078	0.3506536786
1035	0.8316077078	0.3506059616
1036	0.8314639057	0.3504828584
1037	0.8313201035	0.3504557079
1038	0.8314639057	0.3503934049
1039	0.8314639057	0.3503437614
1040	0.8313201035	0.3502950028
1041	0.8317515099	0.3502017059
1042	0.8317515099	0.350162732
1043	0.8318953121	0.3501204191
1044	0.8318953121	0.3500916247
1045	0.8318953121	0.3500498174
1046	0.8320391142	0.3500006212
1047	0.8320391142	0.3499574116
1048	0.8320391142	0.3499218941
1049	0.8320391142	0.3498557698
1050	0.8320391142	0.3497919636
1051	0.8320391142	0.3497383415
1052	0.8320391142	0.3497081304
1053	0.8323267184	0.3496366507
1054	0.8323267184	0.3496048622
1055	0.8321829163	0.3495701063
1056	0.8320391142	0.3494804494
1057	0.8320391142	0.349438384
1058	0.8313201035	0.3493875796
1059	0.8318953121	0.3493136944
1060	0.8318953121	0.3492998317
1061	0.8323267184	0.3491773702
1062	0.8323267184	0.3491480558
1063	0.8326143227	0.3490855076
1064	0.8326143227	0.3490406491
1065	0.8327581248	0.3489528304
1066	0.8327581248	0.3489263637
1067	0.8326143227	0.34889511
1068	0.8326143227	0.3488759343
1069	0.8330457291	0.3487979147
1070	0.8326143227	0.3486969428
1071	0.8326143227	0.3486610371
1072	0.8326143227	0.3486072148
1073	0.8326143227	0.3485738364
1074	0.8327581248	0.3485119135
1075	0.8326143227	0.3484733462
1076	0.8329019269	0.3484238234
1077	0.8327581248	0.3483347641
1078	0.8329019269	0.3482755924
1079	0.8330457291	0.3482266507
1080	0.8330457291	0.3481871954
1081	0.8330457291	0.3481393661
1082	0.8330457291	0.3480940707
1083	0.8331895312	0.3480318871
1084	0.8331895312	0.3479875627
1085	0.8331895312	0.347949807
1086	0.8331895312	0.3478970002
1087	0.8331895312	0.3478724936
1088	0.8330457291	0.3478201305
1089	0.8333333333	0.3477856817
1090	0.8331895312	0.3477540055
1091	0.8333333333	0.3476848353
1092	0.8333333333	0.3475939197
1093	0.8333333333	0.3475265353
1094	0.8333333333	0.3474868711
1095	0.8333333333	0.3474713609
1096	0.8333333333	0.3474276391
1097	0.8333333333	0.3473880307
1098	0.8333333333	0.3473011781
1099	0.8333333333	0.3472636305
1100	0.8333333333	0.3472305917
1101	0.8333333333	0.3471945525
1102	0.8333333333	0.3471333775
1103	0.8333333333	0.3471029803
1104	0.8333333333	0.3470810182
1105	0.8334771355	0.3470518759
1106	0.8336209376	0.347014791
1107	0.8336209376	0.3469753047
1108	0.8336209376	0.346871955
1109	0.8334771355	0.3468088485
1110	0.8336209376	0.3467227568
1111	0.8336209376	0.3466889895
1112	0.8336209376	0.3466458344
1113	0.8336209376	0.346596704
1114	0.8336209376	0.3464973517
1115	0.8336209376	0.3464694367
1116	0.8334771355	0.3464149728
1117	0.8336209376	0.3463820778
1118	0.8336209376	0.3463356402
1119	0.8336209376	0.3463024611
1120	0.8336209376	0.3462717884
1121	0.8336209376	0.3462172422
1122	0.8336209376	0.3461579723
1123	0.8336209376	0.3460946007
1124	0.8336209376	0.3460631284
1125	0.8336209376	0.3460240591
1126	0.8337647397	0.3459708359
1127	0.8336209376	0.3459292761
1128	0.8336209376	0.3458898696
1129	0.8336209376	0.3458227259
1130	0.8337647397	0.3457892908
1131	0.8337647397	0.3456967639
1132	0.8337647397	0.3456359893
1133	0.8336209376	0.3455927147
1134	0.8336209376	0.3455505159
1135	0.8336209376	0.3454948468
1136	0.8336209376	0.3454475959
1137	0.8336209376	0.3454195131
1138	0.8336209376	0.3453927811
1139	0.8336209376	0.3453437804
1140	0.8337647397	0.3453039315
1141	0.8336209376	0.3452659258
1142	0.8337647397	0.3452198677
1143	0.8339085418	0.3451709429
1144	0.8337647397	0.3450937873
1145	0.8337647397	0.3450513785
1146	0.8337647397	0.3449720589
1147	0.8339085418	0.3449172043
1148	0.8339085418	0.3448530932
1149	0.8339085418	0.3448265004
1150	0.8339085418	0.344775916
1151	0.8337647397	0.3447389123
1152	0.8339085418	0.3447040271
1153	0.8339085418	0.3446756413
1154	0.8339085418	0.3445781852
1155	0.8339085418	0.3445442769
1156	0.8339085418	0.3445031495
1157	0.8339085418	0.3443930706
1158	0.8339085418	0.3443349219
1159	0.834052344	0.3443000305
1160	0.834052344	0.3442561735
1161	0.8339085418	0.3442227848
1162	0.8339085418	0.344186407
1163	0.8337647397	0.3441097442
1164	0.8337647397	0.344032705
1165	0.834052344	0.3439654614
1166	0.834052344	0.3439026321
1167	0.834052344	0.3438560657
1168	0.834052344	0.3437902433
1169	0.8341961461	0.3437497223
1170	0.8343399482	0.3436672263
1171	0.8343399482	0.3435927386
1172	0.8344837504	0.343494928
1173	0.8343399482	0.3434099234
1174	0.8343399482	0.3433846314
1175	0.8344837504	0.3433105592
1176	0.8341961461	0.3432569134
1177	0.8341961461	0.3432335441
1178	0.8343399482	0.3431237297
1179	0.8344837504	0.3430952304
1180	0.8344837504	0.3430512644
1181	0.8344837504	0.3430133046
1182	0.8344837504	0.3429332157
1183	0.8344837504	0.3428684417
1184	0.8346275525	0.3427815811
1185	0.8346275525	0.3427437006
1186	0.8346275525	0.3426735369
1187	0.8346275525	0.3426201088
1188	0.8349151567	0.3425661898
1189	0.8347713546	0.3425114758
1190	0.8347713546	0.3424709196
1191	0.8347713546	0.3424455872
1192	0.8349151567	0.3424035006
1193	0.8347713546	0.3423356801
1194	0.8349151567	0.3423086482
1195	0.835202761	0.342277247
1196	0.8350589589	0.3422238825
1197	0.8349151567	0.3421810628
1198	0.8349151567	0.3421347797
1199	0.835202761	0.3420876137
1200	0.835202761	0.3420588699
1201	0.835202761	0.3420145112
1202	0.835202761	0.3419470672
1203	0.835202761	0.3419080846
1204	0.835202761	0.3418719636
1205	0.8349151567	0.3418183564
1206	0.8349151567	0.3417482679
1207	0.8349151567	0.3417025181
1208	0.8349151567	0.3416415598
1209	0.8349151567	0.3415548434
1210	0.8349151567	0.3415065027
1211	0.8349151567	0.3414612227
1212	0.8349151567	0.3414166639
1213	0.8349151567	0.3413633436
1214	0.8349151567	0.3413015123
1215	0.8349151567	0.3412634128
1216	0.8349151567	0.3412098816
1217	0.8349151567	0.3411572756
1218	0.8349151567	0.3411091504
1219	0.8350589589	0.3410390893
1220	0.8350589589	0.3409846805
1221	0.8350589589	0.3409538654
1222	0.8350589589	0.3409263146
1223	0.8350589589	0.340880476
1224	0.835202761	0.3408479637
1225	0.8353465631	0.3408192053
1226	0.8353465631	0.3407292694
1227	0.8353465631	0.3407028268
1228	0.8354903653	0.340654225
1229	0.8354903653	0.3406014685
1230	0.8354903653	0.3405843398
1231	0.8354903653	0.3405619551
1232	0.8353465631	0.3404961196
1233	0.8353465631	0.3404772538
1234	0.8356341674	0.3404445882
1235	0.8354903653	0.3404057063
1236	0.8354903653	0.3403763735
1237	0.8353465631	0.340314085
1238	0.8354903653	0.3402793113
1239	0.8354903653	0.3402153984
1240	0.8353465631	0.3401781956
1241	0.8356341674	0.3400926725
1242	0.8356341674	0.3400583478
1243	0.8356341674	0.3400138673
1244	0.8356341674	0.3399843261
1245	0.8356341674	0.3399464658
1246	0.8354903653	0.3399121914
1247	0.8356341674	0.3398729421
1248	0.8354903653	0.3398337869
1249	0.8354903653	0.3397622232
1250	0.8357779695	0.33972267
1251	0.8357779695	0.3396984879
1252	0.8357779695	0.3396556116
1253	0.8357779695	0.3396266417
1254	0.8357779695	0.3395565518
1255	0.8359217716	0.3395034691
1256	0.8359217716	0.3394551118
1257	0.8359217716	0.339422086
1258	0.8359217716	0.3393916566
1259	0.8359217716	0.3393501326
1260	0.8360655738	0.3392758346
1261	0.8360655738	0.3392614675
1262	0.8360655738	0.3392199981
1263	0.8360655738	0.3391838247
1264	0.8360655738	0.3391014841
1265	0.8360655738	0.3390415266
1266	0.8360655738	0.3390024938
1267	0.836353178	0.3388996495
1268	0.836353178	0.3388686326
1269	0.8362093759	0.3387985189
1270	0.8362093759	0.338758911
1271	0.8362093759	0.3387189674
1272	0.8367845844	0.3386454949
1273	0.8367845844	0.3386236924
1274	0.8369283865	0.3385471695
1275	0.8370721887	0.338508475
1276	0.8370721887	0.3384876771
1277	0.8370721887	0.3384010759
1278	0.8370721887	0.3383714294
1279	0.8370721887	0.3382829925
1280	0.8370721887	0.3382481578
1281	0.8370721887	0.338191831
1282	0.8370721887	0.3381529935
1283	0.8369283865	0.3381049055
1284	0.8370721887	0.3380250148
1285	0.8370721887	0.3379948234
1286	0.8370721887	0.3379428669
1287	0.8370721887	0.3379151617
1288	0.8372159908	0.3378807654
1289	0.8372159908	0.3378300213
1290	0.8372159908	0.3377553945
1291	0.8370721887	0.3377312314
1292	0.8372159908	0.337667689
1293	0.8370721887	0.3376242592
1294	0.8370721887	0.3375810393
1295	0.8370721887	0.3375232737
1296	0.8372159908	0.3374544408
1297	0.8372159908	0.3374254433
1298	0.8373597929	0.3373906972
1299	0.8376473972	0.3373455794
1300	0.8376473972	0.3372852515
1301	0.8376473972	0.3372457981
1302	0.8376473972	0.3372156975
1303	0.8377911993	0.3371591804
1304	0.8377911993	0.3371162753
1305	0.8377911993	0.3370752109
1306	0.8377911993	0.337048164
1307	0.8377911993	0.3369640877
1308	0.8376473972	0.3369233798
1309	0.8376473972	0.3368699333
1310	0.8376473972	0.3368203426
1311	0.8376473972	0.3367830206
1312	0.8376473972	0.3367602485
1313	0.8377911993	0.336712793
1314	0.8377911993	0.3366315442
1315	0.8376473972	0.3365712201
1316	0.8376473972	0.3365454679
1317	0.8376473972	0.3365140203
1318	0.8376473972	0.3364338999
1319	0.8379350014	0.3364034167
1320	0.8379350014	0.3363813426
1321	0.8377911993	0.3363472883
1322	0.8379350014	0.336313663
1323	0.8379350014	0.3362462899
1324	0.8377911993	0.3362060473
1325	0.8377911993	0.3361666555
1326	0.8379350014	0.3361264712
1327	0.8382226057	0.3360495861
1328	0.8383664078	0.3359834313
1329	0.8383664078	0.3359484152
1330	0.8382226057	0.3359143248
1331	0.83851021	0.3358766759
1332	0.8383664078	0.3358342372
1333	0.8382226057	0.3357713963
1334	0.8382226057	0.3357465124
1335	0.8382226057	0.3357232496
1336	0.8382226057	0.3356950086
1337	0.8382226057	0.3356621337
1338	0.8382226057	0.3356138292
1339	0.8382226057	0.3355420593
1340	0.8382226057	0.3355230827
1341	0.8382226057	0.3354869067
1342	0.8382226057	0.3354471261
1343	0.8383664078	0.3353988445
1344	0.8383664078	0.335327752
1345	0.8383664078	0.3352933512
1346	0.8382226057	0.3352513215
1347	0.8382226057	0.33521904
1348	0.8382226057	0.3351547478
1349	0.8383664078	0.3350722056
1350	0.83851021	0.3350398708
1351	0.83851021	0.3349675945
1352	0.83851021	0.3349201687
1353	0.83851021	0.3348443426
1354	0.83851021	0.3347889828
1355	0.8386540121	0.3347267683
1356	0.8386540121	0.3346713519
1357	0.8386540121	0.3346370672
1358	0.8386540121	0.3346102635
1359	0.8386540121	0.3345933146
1360	0.8386540121	0.3345229159
1361	0.8386540121	0.3344774233
1362	0.8386540121	0.3344008634
1363	0.8386540121	0.3343554193
1364	0.8386540121	0.3343244299
1365	0.83851021	0.3342740613
1366	0.83851021	0.3342201656
1367	0.83851021	0.3341637423
1368	0.8386540121	0.3341202665
1369	0.8386540121	0.3340921838
1370	0.8386540121	0.3340292384
1371	0.8386540121	0.3339888165
1372	0.8386540121	0.3339188229
1373	0.8386540121	0.3338535639
1374	0.8387978142	0.333777344
1375	0.8387978142	0.3337113329
1376	0.8387978142	0.3336705766
1377	0.8387978142	0.3335920285
1378	0.8389416163	0.3335641434
1379	0.8389416163	0.3335169101
1380	0.8390854185	0.3334552066
1381	0.8392292206	0.3334184262
1382	0.8389416163	0.3333511158
1383	0.8389416163	0.3332856308
1384	0.8389416163	0.3332529032
1385	0.8389416163	0.3332199787
1386	0.8390854185	0.3331513368
1387	0.8390854185	0.3331200251
1388	0.8392292206	0.3330942465
1389	0.8392292206	0.3330469343
1390	0.8392292206	0.3329880948
1391	0.8393730227	0.3329181806
1392	0.8393730227	0.3328769606
1393	0.8393730227	0.3328341578
1394	0.8393730227	0.3327988255
1395	0.8393730227	0.3327669851
1396	0.8393730227	0.3327314687
1397	0.8395168248	0.3326896493
1398	0.8395168248	0.3326424406
1399	0.839660627	0.3325786108
1400	0.839660627	0.332534847
1401	0.8398044291	0.3325013496
1402	0.8398044291	0.3324645305
1403	0.8399482312	0.3324004913
1404	0.8398044291	0.3323705746
1405	0.839660627	0.3323271967
1406	0.8398044291	0.3322670941
1407	0.8398044291	0.3322023409
1408	0.8398044291	0.3321731222
1409	0.8398044291	0.3321247075
1410	0.8398044291	0.3320846299
1411	0.8399482312	0.3320162179
1412	0.8399482312	0.3319714927
1413	0.8399482312	0.3319440364
1414	0.8399482312	0.3319332598
1415	0.8399482312	0.3318973461
1416	0.8402358355	0.3318398822
1417	0.8402358355	0.331765484
1418	0.8403796376	0.331703315
1419	0.8403796376	0.3316526564
1420	0.8403796376	0.3316078337
1421	0.8403796376	0.3315718363
1422	0.8403796376	0.3315337293
1423	0.8403796376	0.3314882735
1424	0.8403796376	0.3314254303
1425	0.8405234397	0.3313729833
1426	0.8405234397	0.3313420809
1427	0.8403796376	0.3312779903
1428	0.8403796376	0.331247982
1429	0.8405234397	0.3311757962
1430	0.8405234397	0.3311386303
1431	0.8406672419	0.3310745708
1432	0.8406672419	0.3309872289
1433	0.8406672419	0.3309327934
1434	0.8405234397	0.3308619224
1435	0.8406672419	0.3308350105
1436	0.840811044	0.3307470887
1437	0.840811044	0.3307057953
1438	0.840811044	0.3306094176
1439	0.840811044	0.3305574082
1440	0.840811044	0.3305106126
1441	0.840811044	0.3304885573
1442	0.840811044	0.3304146909
1443	0.840811044	0.3303735261
1444	0.840811044	0.3303397079
1445	0.840811044	0.3302918067
1446	0.840811044	0.3302321744
1447	0.8409548461	0.3301720882
1448	0.8409548461	0.3301361157
1449	0.8409548461	0.3301082456
1450	0.840811044	0.3300698124
1451	0.8406672419	0.3300449747
1452	0.8406672419	0.3299950315
1453	0.8406672419	0.329941526
1454	0.8406672419	0.3298767301
1455	0.8406672419	0.3298448262
1456	0.840811044	0.3298084906
1457	0.8409548461	0.3297700101
1458	0.8409548461	0.3297046772
1459	0.840811044	0.3296644763
1460	0.8406672419	0.3296097219
1461	0.840811044	0.3295253706
1462	0.840811044	0.3294864867
1463	0.840811044	0.3294288571
1464	0.8406672419	0.3293938139
1465	0.840811044	0.3293672309
1466	0.840811044	0.3293084475
1467	0.8409548461	0.3292402114
1468	0.8409548461	0.3291906041
1469	0.8409548461	0.329140327
1470	0.8410986483	0.3291055222
1471	0.8410986483	0.3290810378
1472	0.8412424504	0.3290232495
1473	0.8412424504	0.3289906559
1474	0.8413862525	0.3289231464
1475	0.8413862525	0.3288947118
1476	0.8413862525	0.3288589059
1477	0.8415300546	0.328798816
1478	0.8415300546	0.3287719265
1479	0.8415300546	0.3287119225
1480	0.8415300546	0.3286714517
1481	0.8415300546	0.328648535
1482	0.8415300546	0.3285771766
1483	0.8416738568	0.328523928
1484	0.8415300546	0.3284823992
1485	0.8416738568	0.3284482073
1486	0.8416738568	0.3283950573
1487	0.8416738568	0.3283343002
1488	0.841961461	0.3282726736
1489	0.8418176589	0.3282379662
1490	0.8418176589	0.3282037814
1491	0.8416738568	0.3281784101
1492	0.8418176589	0.3281094559
1493	0.8418176589	0.3280533943
1494	0.8421052632	0.3280172322
1495	0.8421052632	0.3279812561
1496	0.8421052632	0.3279523898
1497	0.8421052632	0.3279136126
1498	0.8418176589	0.3278713263
1499	0.8418176589	0.3278519556
1500	0.841961461	0.3278106684
1501	0.841961461	0.3277081551
1502	0.8418176589	0.3276762354
1503	0.8418176589	0.32761943
1504	0.8418176589	0.327592285
1505	0.8418176589	0.3275537017
1506	0.8418176589	0.3274813674
1507	0.8418176589	0.3274263273
1508	0.841961461	0.3274004164
1509	0.8421052632	0.3273751275
1510	0.8421052632	0.3273239942
1511	0.8421052632	0.3272667895
1512	0.8423928674	0.3272155102
1513	0.8425366695	0.3271729372
1514	0.8426804717	0.3271090234
1515	0.8428242738	0.327060751
1516	0.8429680759	0.3270175717
1517	0.8428242738	0.3269668959
1518	0.8428242738	0.3269217569
1519	0.8431118781	0.326885681
1520	0.8431118781	0.3268349382
1521	0.8431118781	0.3268057049
1522	0.8431118781	0.3267471752
1523	0.8431118781	0.326702905
1524	0.8432556802	0.3266640738
1525	0.8435432844	0.3265830036
1526	0.8433994823	0.326543789
1527	0.8433994823	0.3265060567
1528	0.8432556802	0.3264652836
1529	0.8432556802	0.3264329657
1530	0.8435432844	0.3263773539
1531	0.8435432844	0.3263439738
1532	0.8435432844	0.3263259627
1533	0.8435432844	0.3262811676
1534	0.8435432844	0.3262328406
1535	0.8435432844	0.3261994712
1536	0.8433994823	0.3261402678
1537	0.8433994823	0.3261033339
1538	0.8433994823	0.326079999
1539	0.8435432844	0.3260384819
1540	0.8435432844	0.3259775215
1541	0.8435432844	0.3259297263
1542	0.8435432844	0.3258886306
1543	0.8436870866	0.3258640163
1544	0.8436870866	0.3257971793
1545	0.8436870866	0.3257374046
1546	0.8439746908	0.3256582163
1547	0.8438308887	0.325615337
1548	0.8439746908	0.3255545546
1549	0.844118493	0.3255120483
1550	0.8439746908	0.3254582809
1551	0.844118493	0.3254245908
1552	0.844118493	0.325393903
1553	0.8442622951	0.3253257511
1554	0.8442622951	0.3253059998
1555	0.8442622951	0.3252796345
1556	0.844118493	0.32524494
1557	0.8442622951	0.3252227891
1558	0.8442622951	0.3251752706
1559	0.8442622951	0.3251425503
1560	0.8442622951	0.3251127186
1561	0.8442622951	0.3250589369
1562	0.8442622951	0.3249965185
1563	0.8442622951	0.3249606212
1564	0.8442622951	0.3249210144
1565	0.8442622951	0.3248666302
1566	0.8442622951	0.3248236333
1567	0.8442622951	0.3247728478
1568	0.8442622951	0.3247424469
1569	0.8442622951	0.3246844086
1570	0.8442622951	0.3246508526
1571	0.8442622951	0.3246207517
1572	0.8442622951	0.3245903514
1573	0.8442622951	0.3245378233
1574	0.8442622951	0.3244979652
1575	0.8444060972	0.3244511316
1576	0.8444060972	0.3243952327
1577	0.8445498993	0.3243718573
1578	0.8445498993	0.3243412696
1579	0.8445498993	0.324311594
1580	0.8445498993	0.3242447688
1581	0.8446937015	0.3242041413
1582	0.8446937015	0.3241519664
1583	0.8445498993	0.3241058469
1584	0.8448375036	0.3240488468
1585	0.8448375036	0.3239941143
1586	0.8449813057	0.3239618588
1587	0.8448375036	0.3239043876
1588	0.8449813057	0.3238715954
1589	0.8449813057	0.323820038
1590	0.8451251079	0.3237431752
1591	0.8449813057	0.3237186695
1592	0.8449813057	0.3236652852
1593	0.8449813057	0.3235858273
1594	0.8451251079	0.3235205817
1595	0.8451251079	0.3234840081
1596	0.8449813057	0.3234385583
1597	0.8449813057	0.3234118678
1598	0.8449813057	0.3233360161
1599	0.8449813057	0.3232720156
1600	0.8449813057	0.3232139354
1601	0.8449813057	0.3231536549
1602	0.8451251079	0.3230908399
1603	0.8449813057	0.3230383558
1604	0.8448375036	0.3230087208
1605	0.8448375036	0.3229763616
1606	0.8449813057	0.3229257785
1607	0.8449813057	0.3228920027
1608	0.8449813057	0.3228671168
1609	0.8449813057	0.3228268962
1610	0.8449813057	0.3227972826
1611	0.8449813057	0.3227580709
1612	0.8449813057	0.3227076028
1613	0.8449813057	0.3226728236
1614	0.8449813057	0.322654222
1615	0.8449813057	0.3226301646
1616	0.8449813057	0.3225765452
1617	0.8449813057	0.322545977
1618	0.8449813057	0.3225072439
1619	0.8449813057	0.3224576872
1620	0.8451251079	0.3224029015
1621	0.84526891	0.322376669
1622	0.84526891	0.3223294021
1623	0.8454127121	0.3222823159
1624	0.8454127121	0.3222213499
1625	0.8454127121	0.3221461448
1626	0.8454127121	0.3221142621
1627	0.8454127121	0.3220681807
1628	0.8454127121	0.3220399369
1629	0.8455565142	0.3219881289
1630	0.8455565142	0.3219484507
1631	0.8455565142	0.3219123187
1632	0.8455565142	0.3218822854
1633	0.8457003164	0.3218319169
1634	0.8457003164	0.3217711302
1635	0.8458441185	0.3217266875
1636	0.8457003164	0.3216783646
1637	0.8457003164	0.3216270009
1638	0.8459879206	0.3215780043
1639	0.8459879206	0.3215175845
1640	0.8459879206	0.3214678644
1641	0.8458441185	0.3214310782
1642	0.8459879206	0.3213897146
1643	0.8458441185	0.3213354114
1644	0.8459879206	0.3212840409
1645	0.8462755249	0.3212492992
1646	0.8462755249	0.3211871933
1647	0.8461317227	0.3211398911
1648	0.8461317227	0.3210918175
1649	0.8462755249	0.3210487132
1650	0.8462755249	0.3209959058
1651	0.8462755249	0.3209462725
1652	0.8462755249	0.3209118124
1653	0.846419327	0.3208749115
1654	0.846419327	0.320842325
1655	0.846419327	0.3207940134
1656	0.846419327	0.320740595
1657	0.846419327	0.3207165141
1658	0.8461317227	0.3206741397
1659	0.8462755249	0.3206453045
1660	0.8462755249	0.3205986482
1661	0.8462755249	0.3205604336
1662	0.8462755249	0.3205397684
1663	0.8467069313	0.3205058054
1664	0.8462755249	0.3204738021
1665	0.8461317227	0.3204255939
1666	0.846419327	0.3203605169
1667	0.8462755249	0.3202763486
1668	0.8461317227	0.3202418883
1669	0.8461317227	0.3202083308
1670	0.8465631291	0.3201474353
1671	0.8465631291	0.3201037157
1672	0.8469945355	0.3200631433
1673	0.8469945355	0.3199913031
1674	0.8465631291	0.3199399258
1675	0.8465631291	0.3199186546
1676	0.8467069313	0.3198872505
1677	0.8467069313	0.3198701637
1678	0.8467069313	0.3198383857
1679	0.8468507334	0.3197903493
1680	0.8471383376	0.3197568433
1681	0.8467069313	0.3197269511
1682	0.8469945355	0.3196845859
1683	0.8469945355	0.3196604993
1684	0.8469945355	0.3196355653
1685	0.8469945355	0.3195702453
1686	0.8471383376	0.3195001312
1687	0.8471383376	0.3194403149
1688	0.8472821398	0.3193840925
1689	0.8471383376	0.319328943
1690	0.8471383376	0.3192991589
1691	0.8471383376	0.319262296
1692	0.8474259419	0.3192193696
1693	0.8474259419	0.3191885871
1694	0.847569744	0.3191509003
1695	0.8477135462	0.319114043
1696	0.8478573483	0.3190813072
1697	0.8477135462	0.3190522148
1698	0.8477135462	0.3190078546
1699	0.8477135462	0.3189693879
1700	0.8477135462	0.3189221868
1701	0.8477135462	0.318879759
1702	0.8477135462	0.3188499231
1703	0.8477135462	0.318804969
1704	0.8477135462	0.3187379489
1705	0.8477135462	0.3187075372
1706	0.8478573483	0.3186872254
1707	0.8478573483	0.3186565582
1708	0.8478573483	0.3186193332
1709	0.8478573483	0.318564574
1710	0.8477135462	0.3185282561
1711	0.8477135462	0.3184900226
1712	0.8477135462	0.3184645394
1713	0.8477135462	0.3183962277
1714	0.8481449525	0.3183579855
1715	0.8481449525	0.3183281514
1716	0.8481449525	0.3182914603
